ИНН,Название,Тип (ЮЛ/ИП),Статус,"Выручка 2023, руб","Выручка 2024, руб","Выручка 2025, руб",Рост %,Флаг роста,"Прибыль 2025, руб",Гендир,Должность,ОКВЭД основной,ОКВЭД доп,Телефон,Email,Сайт,Источник (1С/Битрикс),Сумма продаж у нас,Дата последней продажи
5032307315,"ООО СК ""ЭНЕРГОКОМПЛЕКС""",ЮЛ,Действующая,87263000.0,315253000.0,1439253000.0,356.5,растёт,22741000.0,Пронина Наталья Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,Компании,,
5029237788,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""МИРОВОЙ""",ЮЛ,Действующая,17044000.0,8513000.0,38131000.0,347.9,растёт,1000.0,Печников Алексей Юрьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.34.1,,,,,1С,,
4632263682,"ООО ""ПРО-РЕКЛАМА""",ЮЛ,Действующая,6940000.0,4429000.0,19743000.0,345.8,растёт,573000.0,Белов Станислав Сергеевич,ДИРЕКТОР,73.11,,,,,1С+Компании,38040.0,2020/06/10 18:05:00
5032273578,"ООО ""СМУ-17""",ЮЛ,Действующая,1716185000.0,662034000.0,2942170000.0,344.4,растёт,9878000.0,Новиков Виталий Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,1С+Компании,,
6452126962,ООО &quot;Аквапарк&quot;,ЮЛ,Действующая,5729000.0,45162000.0,200130000.0,343.1,растёт,45292000.0,Кочубей Андрей Иванович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,93.21,,,,,1С,,
7724436468,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТ СПЕЙС""",ЮЛ,Действующая,49781000.0,115908000.0,502603000.0,333.6,растёт,6148000.0,Измайлов Рамиль Ринатович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.01,,,,,1С,,
7813387780,"ООО ""ЭМБРИА""",ЮЛ,Действующая,2060000.0,4517000.0,19361000.0,328.6,растёт,-7049000.0,Олейник Сергей Анатольевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,70.22,,,,,1С+Компании,,
5047192265,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРОДСКОЙ ХЛЕБ - ФАБРИКА КУХНИ""",ЮЛ,Действующая,,11506000.0,49250000.0,328.0,растёт,-510000.0,Хачатрян Армен Оксенович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,68.32,,,,,1С,,
8904054325,"ООО ПКК""ЛИГА-СЕРВИС 89""",ЮЛ,Действующая,450983000.0,150715000.0,638267000.0,323.5,растёт,256146000.0,Микертумов Георгий Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,Компании,,
8903028989,"ООО ""НАДЫМ СВЯЗЬ СЕРВИС""",ЮЛ,Действующая,4761000.0,3807000.0,15972000.0,319.5,растёт,330000.0,Гречнев Павел Николаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,61.10,,,,,1С+Компании,,
7713096241,ВЭСКА,ЮЛ,Действующая,1282000.0,12691000.0,53001000.0,317.6,растёт,765000.0,Спирина Яна Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.30,,,,,1С+Компании,,
5003157954,"ООО ""ФАРВАТЕР""",ЮЛ,Действующая,2529000.0,54120000.0,225952000.0,317.5,растёт,11427000.0,Земская Елена Борисовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.90,,,,,1С,,
9726080450,"ООО ""МК ГУД ФИНАНС""",ЮЛ,Действующая,,32425000.0,135026000.0,316.4,растёт,61158000.0,Доброгорская Илона Юрьевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,66.22,,,,,1С,,
7743297241,"АССОЦИАЦИЯ ""КОНСОРЦИУМ РАДИОЭЛЕКТРОННОЙ ПРОМЫШЛЕННОСТИ""",ЮЛ,Действующая,2923000.0,10827000.0,45075000.0,316.3,растёт,959000.0,Смирнова Вера Александровна,ИСПОЛНИТЕЛЬНЫЙ ДИРЕКТОР,94.11,,,,,1С+Компании,2570.0,2020/09/24 17:03:00
7721287377,"ООО ""СДП+""",ЮЛ,Действующая,70346000.0,81575000.0,335452000.0,311.2,растёт,37881000.0,Маврина Татьяна Витальевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,18.12,,,,,1С,,
7728693138,"ООО ""ОЛИВЬЕ""",ЮЛ,Действующая,18368000.0,10297000.0,41811000.0,306.1,растёт,6932000.0,Кабанова Екатерина Владимировна,Генеральный директор,93.29,,,,,1С+Компании,11160.0,2020/10/13 22:07:00
9710086383,"ООО ""ТИТУЛ""",ЮЛ,Действующая,427934000.0,558956000.0,2226535000.0,298.3,растёт,503631000.0,Миронов Евгений Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,43.29,,,,,1С+Компании,,
6950078373,Дизайн Сервис Полиграфия,ЮЛ,Действующая,1852000.0,24309000.0,95396000.0,292.4,растёт,1855000.0,Дудина Дина Булатовна,ДИРЕКТОР,46.73,,,,,1С+Компании,,
8603151526,"ООО ""ШАРК""",ЮЛ,Действующая,18294000.0,35667000.0,138370000.0,287.9,растёт,128000.0,Шарохин Кирилл Александрович,ДИРЕКТОР,45.3,,,,,1С+Компании,43600.0,2020/12/11 02:49:00
5003103814,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ГОРОДСКОЙ ЦЕНТР БРОНИРОВАНИЯ И ТУРИЗМА""",ЮЛ,Действующая,65583000.0,102430000.0,391578000.0,282.3,растёт,25620000.0,Сальников Станислав Станиславович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,79.11,,,,,1С,,
7736674523,"ООО ""ЭГИДА-ПАРТНЕР""",ЮЛ,Действующая,36464000.0,9937000.0,37818000.0,280.6,растёт,1693000.0,Хайрулин Виталий Ефимович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,71.12,,,,,1С+Компании,800.0,2019/11/26 15:17:00
7701388063,"Общество с ограниченной ответственностью ""ВЬЕТКАФЕ МЕНЕДЖМЕНТ""",ЮЛ,Действующая,75088000.0,66816000.0,251991000.0,277.1,растёт,29916000.0,До Хонг Тхань,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,70.22,,,,,1С+Компании,0.0,
3128001300,Кондитерская фабрика Славянка,ЮЛ,Действующая,142916000.0,94073000.0,354391000.0,276.7,растёт,-1130758000.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""СЛАВЯНКА""",,68.20.29,,,,,1С+Компании,,
9703153617,"ООО ""ПЕРСИК""",ЮЛ,Действующая,,95860000.0,353242000.0,268.5,растёт,17870000.0,Коротаева Дарья Евгеньевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7734259497,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРНЕР ВОРК""",ЮЛ,Действующая,71779000.0,49150000.0,180705000.0,267.7,растёт,-13829000.0,Смирнов Павел Александрович,Генеральный директор,59.11,,,,,1С,,
6686084789,"ООО ""УРАЛСНАБСТРОЙ""",ЮЛ,Действующая,10714000.0,6639000.0,23812000.0,258.7,растёт,2764000.0,Потаскуев Андрей Сергеевич,ДИРЕКТОР,43.12,,,,,1С+Компании,,
7452128440,"ООО ""СНАБПРОМ""",ЮЛ,Действующая,12245000.0,12317000.0,43945000.0,256.8,растёт,2763000.0,Маменко Владимир Анатольевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.74.2,,,,,1С,,
9717106649,"ООО СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА ""СМАЙЛ ПРОГРЕСС""",ЮЛ,Действующая,,7187000.0,25205000.0,250.7,растёт,5608000.0,Туголукова Анна Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,86.23,,,,,1С,,
2376003687,"ООО  ""ШАТО АНДРЕ МАРКЕТ""",ЮЛ,Действующая,,16219000.0,56351000.0,247.4,растёт,9876000.0,Лапин Олег Олегович,ДИРЕКТОР,47.25,,,,,1С+Компании,,
2310225872,"ООО ""АВТО МОЛЛ""",ЮЛ,Действующая,0.0,427065000.0,1482099000.0,247.0,растёт,-144934000.0,Атанесян Аво Захарович,ДИРЕКТОР,45.11.2,,,,,1С,,
2901304431,"ООО ""КАФЕ НА ТРОИЦКОМ""",ЮЛ,Действующая,28337000.0,31287000.0,107877000.0,244.8,растёт,3659000.0,Петухов Павел Аркадьевич,ДИРЕКТОР,56.10,,,,,1С,,
7717673725,"ООО ""ПРОЦВЕТАНИЕ-ДИЗАЙН""",ЮЛ,Действующая,217000.0,1708000.0,5888000.0,244.7,растёт,0.0,Науменко Светлана Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.2,,,,,1С+Компании,,
9715338764,"ООО ""РАКЕТА""",ЮЛ,Действующая,6948000.0,866000.0,2985000.0,244.7,растёт,1429000.0,Украинцева Олеся Олеговна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,68.31,,,,,1С+Компании,24400.0,2020/05/29 22:06:00
7814486706,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИАТ ПАРНАС""",ЮЛ,Действующая,497068000.0,1029335000.0,3544879000.0,244.4,растёт,1164000.0,Коротаев Андрей Михайлович,Генеральный директор,45.20.1,,,,,1С,,
7720920244,"ООО ""ДСМ ОСВЕЩЕНИЕ""",ЮЛ,Действующая,,7779000.0,26711000.0,243.4,растёт,456000.0,Костина Анна Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.47.2,,,,,1С,,
9729295944,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПРИЗ""",ЮЛ,Действующая,6280000.0,2801000.0,9588000.0,242.3,растёт,1190000.0,Андраникян Самвел Валерьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,68.10,,,,,1С,,
7729525457,"ООО ""МЕДИА РЕШЕНИЯ""",ЮЛ,Действующая,80684000.0,69180000.0,236464000.0,241.8,растёт,37416000.0,Соловов Дмитрий Иванович,Генеральный директор,59.11,,,,,1С+Компании,70525.0,2020/12/08 21:06:00
7721732282,"ООО ""ТСА""",ЮЛ,Действующая,905036000.0,902905000.0,3085139000.0,241.7,растёт,25591000.0,Юмашев Константин Вячеславович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,1С+Компании,3810.0,2020/11/13 14:12:00
8904092112,"ООО ""ДОНЕР НУР""",ЮЛ,Действующая,121413000.0,199921000.0,679177000.0,239.7,растёт,81607000.0,Пильщиков Дмитрий Юрьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,Компании,,
7743418023,"АНО ВО ""ЦЕНТРАЛЬНЫЙ УНИВЕРСИТЕТ""",ЮЛ,Действующая,7000.0,83775000.0,283954000.0,238.9,растёт,248849000.0,Ивашкевич Евгений Васильевич,РЕКТОР,85.22.1,,,,,1С,,
6233007401,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕРИС""",ЮЛ,Действующая,17540000.0,40368000.0,136714000.0,238.7,растёт,47888000.0,Климович Евгений Олегович,ДИРЕКТОР,41.20,,,,,1С,,
7107077979,А.КЛЕПАНОВ.А-С-Д,ЮЛ,Действующая,19250000.0,5567000.0,18820000.0,238.1,растёт,4818000.0,Клепанов Андрей Львович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,71.11,,,,,1С+Компании,,
2457082327,"ООО ""КОМПРО""",ЮЛ,Действующая,11032000.0,9277000.0,31149000.0,235.8,растёт,-1916000.0,Кузнецов Алексей Евгеньевич,ДИРЕКТОР,46.51,,,,,Компании,,
3665112849,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАТОН""",ЮЛ,Действующая,58167000.0,12166000.0,40299000.0,231.2,растёт,61000.0,Кузнецов Роман Игоревич,ДИРЕКТОР,31.09,,,,,1С,,
9704085991,"ООО ""СИНОМА РУС""",ЮЛ,Действующая,913352000.0,2433082000.0,8017968000.0,229.5,растёт,1058309000.0,Шан Иго,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20.9,,,,,Контакты,,
6168113492,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВ ПРОФИ""",ЮЛ,Действующая,59712000.0,20901000.0,68855000.0,229.4,растёт,477000.0,Арутюнов Георгий Георгиевич,УПРАВЛЯЮЩИЙ,46.90,,,,,1С,,
9718033383,"ООО ""ПЛАТИНУМ ГРУПП""",ЮЛ,Действующая,4616000.0,3660000.0,11976000.0,227.2,растёт,-131000.0,Томин Сергей Николаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.69,,,,,Компании,,
7718059518,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИСТЕНД""",ЮЛ,Действующая,13605000.0,4685000.0,15322000.0,227.0,растёт,4741000.0,Юренкова Ольга Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,18.12,,,,,1С,,
7703460526,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАФТ""",ЮЛ,Действующая,2253000.0,2047000.0,6668000.0,225.7,растёт,96000.0,Самадов Рустам Самиевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.11,,,,,1С,,
7714902536,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАНЕТА РЕКЛАМЫ""",ЮЛ,Действующая,2122000.0,106763000.0,345981000.0,224.1,растёт,7193000.0,Давыденко Виталий Фёдорович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.71,,,,,1С,,
1657244100,"ООО ""ПК ФАВОРИТ""",ЮЛ,Действующая,17382000.0,15179000.0,49140000.0,223.7,растёт,557000.0,Житнева Наиля Маратовна,ДИРЕКТОР,73.11,,,,,Компании,,
6686104107,"ООО ""ПКФ ""ГРАДЕК""",ЮЛ,Действующая,8206000.0,22414000.0,72547000.0,223.7,растёт,1358000.0,Сумин Анатолий Николаевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,49.41,,,,,1С+Компании,,
7701948452,"ООО ""ПРОСТАР ПЛЮС""",ЮЛ,Действующая,801000.0,940000.0,3042000.0,223.6,растёт,59000.0,Артеменко Артем Викторович,Генеральный директор,73.1,,,,,Компании,,
5190027247,ЕЛСМ +,ЮЛ,Действующая,22315000.0,18678000.0,59003000.0,215.9,растёт,504000.0,Павлюк Виталий Юрьевич,ДИРЕКТОР,95.11,,,,,1С+Компании,,
6163156171,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИГДОНСТРОЙ""",ЮЛ,Действующая,93610000.0,771121000.0,2417236000.0,213.5,растёт,6713000.0,Гайдаров Усмон Расулович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,1С,,
7726286627,"ООО ""СИСТЕМА БИТ-2000""",ЮЛ,Действующая,41052000.0,667000.0,2083000.0,212.3,растёт,1041000.0,Манукян Армен Степанович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,0.0,
9204558632,"ГУП ""СЕВАСТОПОЛЬГАЗ""",ЮЛ,Действующая,90152000.0,863194000.0,2672457000.0,209.6,растёт,20829000.0,Подтуркин Александр Григорьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,35.22,,,,,1С,,
7703478682,"ООО ""СКИНВЕЛ""",ЮЛ,Действующая,337570000.0,721385000.0,2197903000.0,204.7,растёт,341886000.0,Карсунов Сергей Петрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.46.2,,,,,1С+Компании,,
9715449827,"ООО ""СТ""",ЮЛ,Действующая,,14801000.0,45102000.0,204.7,растёт,3014000.0,Иншаков Сергей Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,23.19,,,,,1С,,
2312280149,"ООО ""М ГРУПП""",ЮЛ,Действующая,140799000.0,197026000.0,598458000.0,203.7,растёт,5735000.0,Сологуб Роман Александрович,ДИРЕКТОР,73.11,,,,,1С+Компании,,
2308150531,"ООО ""УСПЕШНЫЕ КАДРЫ""",ЮЛ,Действующая,12367000.0,541000.0,1643000.0,203.7,растёт,226000.0,Троян Анастасия Сергеевна,ДИРЕКТОР,78.10,,,,,1С+Компании,,
9705225063,"ООО ""ЦЕНТР КИНО""",ЮЛ,Действующая,,81941000.0,248458000.0,203.2,растёт,-53417000.0,Жукова Полина Игоревна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,59.13,,,,,1С,,
9721002836,"ООО ""СК СОФАС""",ЮЛ,Действующая,185217000.0,326022000.0,980776000.0,200.8,растёт,29276000.0,Попов Иван Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,Контакты,,
7727707469,"ООО ""ЭВЕРЕСТ"" - Ольга Пигарина",ЮЛ,Действующая,14312000.0,33880000.0,101825000.0,200.5,растёт,1972000.0,Лышко Ирина Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,93.29,,,,,1С+Компании,,
9718156561,"ООО ""ОБЕСПЕЧЕНИЕ-НК""",ЮЛ,Действующая,9757000.0,19250000.0,57833000.0,200.4,растёт,895000.0,Соколова Олеся Дмитриевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.69.5,,,,,1С+Компании,,
1686034570,"ООО ""РОКНРОЛЛЫ""",ЮЛ,Действующая,,125386000.0,376515000.0,200.3,растёт,26389000.0,Савенко Лилия Ринатовна,ДИРЕКТОР,56.10,,,,,Компании,,
7714892863,"ООО ""ПАТ-ТЕХНОЛОДЖИ""",ЮЛ,Действующая,2921743000.0,2015025000.0,6042137000.0,199.9,растёт,321047000.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ПАТ ГРУПП""",,43.22,,,,,Компании,,
5007084961,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРАЙВЕР""",ЮЛ,Действующая,1625000.0,5266000.0,15692000.0,198.0,растёт,-31360000.0,Юденков Николай Евгеньевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,93.11,,,,,1С,,
